"","ID","Time","Task","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","Newton","Weight","seq","BestRes","ComputedRes"
"2319","001_015_2438",277809,"Stretch",3909,3816,3608,3053,2417,991,548,135,65,35,10,2,2,-50,100,2319,"R5",3448.63731656185
"2320","001_015_2439",277814,"Stretch",3958,3849,3622,3064,2443,1003,545,130,67,32,10,1,1,-50,100,2320,"R5",3016.10808002078
"2321","001_015_2440",277819,"Stretch",3892,3786,3569,3035,2419,1000,542,131,63,29,12,2,1,-50,100,2321,"R5",3848.38880084522
"2322","001_015_2441",277831,"Stretch",3896,3792,3554,3028,2412,1000,546,128,68,34,11,2,1,-50,100,2322,"R5",3767.93248945149
"2323","001_015_2442",277838,"Stretch",3889,3794,3563,3054,2423,996,545,131,65,33,10,2,1,-50,100,2323,"R5",3741.17026884555
"2324","001_015_2443",277844,"Stretch",3941,3816,3598,3035,2444,999,542,132,66,33,9,2,1,-50,100,2324,"R5",3448.63731656185
"2325","001_015_2444",277850,"Stretch",3864,3779,3551,3019,2414,1003,550,132,65,34,10,2,2,-50,100,2325,"R5",3942.57740142895
"2326","001_015_2445",277877,"Stretch",3915,3796,3604,3046,2415,998,548,134,66,33,9,2,1,-50,100,2326,"R5",3714.43624868282
"2327","001_015_2446",277882,"Stretch",3961,3805,3584,3065,2451,1010,555,134,67,35,11,2,1,-50,100,2327,"R5",3594.48094612352
"2328","001_015_2447",277887,"Stretch",3887,3790,3573,3032,2412,995,544,131,66,34,11,2,1,-50,100,2328,"R5",3794.72295514512
"2329","001_015_2448",277893,"Stretch",3880,3763,3544,3028,2414,998,543,133,64,32,9,2,1,-50,100,2329,"R5",4159.18150411905
"2330","001_015_2449",277899,"Stretch",3918,3801,3579,3037,2429,997,549,132,66,31,9,1,1,-50,100,2330,"R5",3647.7242830834
"2331","001_015_2450",277906,"Stretch",3915,3787,3586,3033,2418,1000,546,131,66,32,10,1,2,-50,100,2331,"R5",3834.96171111699
"2332","001_015_2451",277917,"Stretch",3880,3762,3553,3036,2420,996,549,128,65,32,9,2,1,-50,100,2332,"R5",4172.78043593834
"2333","001_015_2452",277922,"Stretch",3904,3793,3584,3041,2424,996,541,130,65,33,10,2,3,-50,100,2333,"R5",3754.54785130504
"2334","001_015_2453",277927,"Stretch",3976,3831,3620,3052,2442,1005,549,132,67,33,10,2,2,-50,100,2334,"R5",3251.10937092143
"2335","001_015_2454",277933,"Stretch",3914,3793,3567,3032,2417,997,546,134,65,33,9,1,2,-50,100,2335,"R5",3754.54785130504
"2336","001_015_2455",277938,"Stretch",3891,3774,3559,3022,2409,993,541,131,65,31,9,2,1,-50,100,2336,"R5",4010.06889242183
"2337","001_015_2456",277945,"Stretch",3924,3775,3583,3044,2443,994,546,131,66,33,9,2,3,-50,100,2337,"R5",3996.55629139073
"2338","001_015_2457",277950,"Stretch",3934,3799,3607,3026,2435,994,548,131,65,33,10,1,2,-50,100,2338,"R5",3674.38799684127
"2339","001_015_2458",277955,"Stretch",3868,3770,3528,3020,2405,986,534,131,68,33,10,1,1,-50,100,2339,"R5",4064.19098143236
"2340","001_015_2459",277964,"Stretch",3911,3801,3577,3049,2418,993,543,133,66,34,9,3,3,-50,100,2340,"R5",3647.7242830834
"2341","001_015_2460",277969,"Stretch",3936,3820,3599,3063,2447,1008,551,131,71,29,10,2,1,-50,100,2341,"R5",3395.81151832461
"2342","001_015_2461",277983,"Stretch",3899,3767,3556,3027,2433,994,546,130,65,33,10,1,1,-50,100,2342,"R5",4104.85797717017
"2343","001_015_2462",277989,"Stretch",3889,3832,3563,3062,2420,1010,548,133,66,33,9,2,1,-50,100,2343,"R5",3237.99582463467
"2344","001_015_2463",277995,"Stretch",3913,3804,3604,3055,2432,1002,547,131,66,33,9,2,1,-50,100,2344,"R5",3607.78128286015
"2345","001_015_2464",278000,"Stretch",3889,3793,3572,3023,2428,997,541,129,64,34,10,3,2,-50,100,2345,"R5",3754.54785130504
"2346","001_015_2465",278005,"Stretch",3880,3749,3548,3037,2391,997,544,129,66,34,8,1,1,-50,100,2346,"R5",4350.22672712723
"2347","001_015_2466",278011,"Stretch",3903,3797,3581,3046,2430,1001,545,134,65,33,10,3,1,-50,100,2347,"R5",3701.07979984199
"2348","001_015_2467",278015,"Stretch",3917,3797,3572,3047,2428,1002,544,133,65,33,11,2,2,-50,100,2348,"R5",3701.07979984199
"2349","001_015_2468",278027,"Stretch",3905,3776,3578,3025,2424,995,543,131,65,33,9,1,1,-50,100,2349,"R5",3983.05084745763
"2350","001_015_2469",278033,"Stretch",3935,3828,3553,3037,2420,1005,542,132,65,33,9,2,2,-50,100,2350,"R5",3290.49111807733
"2351","001_015_2470",278038,"Stretch",3911,3794,3595,3041,2444,997,548,132,63,33,10,1,2,-50,100,2351,"R5",3741.17026884555
"2352","001_015_2471",278044,"Stretch",3882,3766,3572,3038,2418,995,541,129,63,33,10,1,3,-50,100,2352,"R5",4118.42804036113
"2353","001_015_2472",278050,"Stretch",3907,3767,3567,2997,2405,985,540,130,64,33,10,1,3,-50,100,2353,"R5",4104.85797717017
"2354","001_015_2473",278056,"Stretch",3938,3784,3587,3019,2432,996,543,131,65,33,8,2,1,-50,100,2354,"R5",3875.26427061311
"2355","001_015_2474",278061,"Stretch",3913,3800,3584,3033,2441,999,547,131,65,33,9,2,3,-50,100,2355,"R5",3661.05263157895
"2356","001_015_2475",278067,"Stretch",3906,3773,3570,3026,2421,993,541,134,64,31,10,1,1,-50,100,2356,"R5",4023.58865624172
"2357","001_015_2476",278076,"Stretch",3892,3801,3581,3032,2435,993,544,131,66,32,10,2,1,-50,100,2357,"R5",3647.7242830834
"2358","001_015_2477",278081,"Stretch",3985,3835,3601,3055,2452,1005,550,132,66,34,10,4,1,-50,100,2358,"R5",3198.6962190352
"2359","001_015_2478",278087,"Stretch",3916,3805,3555,3042,2425,993,545,131,64,32,9,1,1,-50,100,2359,"R5",3594.48094612352
"2360","001_015_2479",278093,"Stretch",3911,3792,3546,3023,2418,987,540,131,65,33,10,2,1,-50,100,2360,"R5",3767.93248945149
"2361","001_015_2480",278098,"Stretch",3926,3791,3586,3034,2427,1000,549,133,69,31,10,2,1,-50,100,2361,"R5",3781.32418886837
"2362","001_015_2481",278103,"Stretch",3924,3807,3579,3034,2423,1000,548,130,66,31,9,2,1,-50,100,2362,"R5",3567.90123456791
"2363","001_015_2482",278115,"Stretch",3897,3802,3587,3012,2425,991,543,131,65,32,9,2,1,-50,100,2363,"R5",3634.402945818
"2364","001_015_2483",278120,"Stretch",3857,3790,3570,3024,2411,993,540,131,63,33,10,1,1,-50,100,2364,"R5",3794.72295514512
"2365","001_015_2484",278124,"Stretch",3959,3818,3602,3051,2434,993,551,134,65,34,9,2,2,-50,100,2365,"R5",3422.21058145626
"2366","001_015_2485",278132,"Stretch",3893,3800,3583,3039,2425,1001,547,131,64,34,10,2,1,-50,100,2366,"R5",3661.05263157895
"2367","001_015_2486",278139,"Stretch",3888,3777,3564,3024,2425,1001,545,133,65,33,10,1,2,-50,100,2367,"R5",3969.55255493779
"2368","001_015_2487",278144,"Stretch",3921,3811,3614,3046,2441,998,547,132,61,33,11,2,1,-50,100,2368,"R5",3514.82550511677
"2369","001_015_2488",278149,"Stretch",3961,3839,3603,3051,2433,995,545,129,66,33,9,1,5,-50,100,2369,"R5",3146.39228965877
"2370","001_015_2489",278155,"Stretch",3913,3773,3580,3033,2427,989,540,132,64,33,10,2,3,-50,100,2370,"R5",4023.58865624172
"2371","001_015_2490",278160,"Stretch",3907,3789,3596,3038,2435,995,544,131,64,32,10,2,1,-50,100,2371,"R5",3808.12879387701
"2372","001_015_2491",278180,"Stretch",3966,3822,3605,3062,2437,1006,547,133,65,35,9,2,1,-50,100,2372,"R5",3369.44008372581
"2373","001_015_2492",278185,"Stretch",3902,3804,3573,3033,2426,996,545,131,65,32,10,2,1,-50,100,2373,"R5",3607.78128286015
"2374","001_015_2493",278190,"Stretch",3897,3800,3588,3043,2413,998,540,130,65,34,10,2,1,-50,100,2374,"R5",3661.05263157895
"2375","001_015_2494",278197,"Stretch",3913,3813,3581,3054,2424,1007,548,132,64,32,10,2,2,-50,100,2375,"R5",3488.32939942303
"2376","001_015_2495",278239,"Stretch",3937,3800,3574,3060,2424,996,546,131,67,33,10,2,1,-50,100,2376,"R5",3661.05263157895
"2377","001_015_2496",278250,"Stretch",3893,3780,3590,3016,2404,989,541,130,68,33,9,3,1,-50,100,2377,"R5",3929.10052910053
"2378","001_015_2497",278258,"Stretch",3910,3777,3585,3053,2420,1004,549,133,65,30,9,3,1,-50,100,2378,"R5",3969.55255493779
"2379","001_015_2498",278268,"Stretch",3935,3846,3620,3046,2426,995,550,135,67,34,11,3,2,-50,100,2379,"R5",3055.1222048882
"2380","001_015_2499",278312,"Stretch",3877,3785,3549,3013,2424,998,547,132,66,33,10,2,1,-50,100,2380,"R5",3861.82298546896
"2381","001_015_2500",278318,"Stretch",3928,3776,3575,3037,2417,987,543,131,65,33,9,2,1,-50,100,2381,"R5",3983.05084745763
"2382","001_015_2501",298745,"Stretch",3905,3790,3587,3052,2451,1023,557,134,67,34,10,2,1,-50,200,2382,"R5",3794.72295514512
"2383","001_015_2502",298759,"Stretch",3907,3785,3561,3034,2447,1020,563,137,68,34,10,2,1,-50,200,2383,"R5",3861.82298546896
"2384","001_015_2503",298764,"Stretch",3920,3823,3623,3079,2469,1026,560,137,67,33,10,2,1,-50,200,2384,"R5",3356.26471357573
"2385","001_015_2504",298769,"Stretch",3900,3820,3580,3064,2448,1020,554,135,67,33,10,2,1,-50,200,2385,"R5",3395.81151832461
"2386","001_015_2505",298775,"Stretch",3897,3803,3560,3036,2431,1017,552,133,67,31,9,2,1,-50,200,2386,"R5",3621.08861425191
"2387","001_015_2506",298780,"Stretch",3910,3807,3594,3058,2459,1025,563,136,68,34,9,3,2,-50,200,2387,"R5",3567.90123456791
"2388","001_015_2507",298790,"Stretch",3940,3788,3592,3051,2452,1019,564,135,67,36,10,2,1,-50,200,2388,"R5",3821.54171066526
"2389","001_015_2508",298797,"Stretch",3906,3785,3592,3039,2440,1020,558,138,67,33,10,1,1,-50,200,2389,"R5",3861.82298546896
"2390","001_015_2509",298802,"Stretch",3883,3794,3608,3038,2444,1021,563,136,67,32,11,3,1,-50,200,2390,"R5",3741.17026884555
"2391","001_015_2510",298814,"Stretch",3941,3823,3601,3067,2464,1018,561,134,66,35,11,2,1,-50,200,2391,"R5",3356.26471357573
"2392","001_015_2511",298820,"Stretch",3912,3828,3611,3061,2451,1022,562,134,69,32,9,2,1,-50,200,2392,"R5",3290.49111807733
"2393","001_015_2512",298825,"Stretch",3862,3793,3566,3037,2446,1015,559,135,66,33,9,1,1,-50,200,2393,"R5",3754.54785130504
"2394","001_015_2513",298831,"Stretch",3909,3817,3617,3047,2452,1025,562,133,68,34,10,2,1,-50,200,2394,"R5",3435.4204872937
"2395","001_015_2514",298838,"Stretch",3916,3805,3591,3068,2478,1023,559,135,66,35,10,2,1,-50,200,2395,"R5",3594.48094612352
"2396","001_015_2515",298844,"Stretch",3916,3790,3580,3050,2446,1020,558,135,68,33,10,5,1,-50,200,2396,"R5",3794.72295514512
"2397","001_015_2516",298863,"Stretch",3918,3787,3597,3051,2452,1017,560,135,67,34,10,2,1,-50,200,2397,"R5",3834.96171111699
"2398","001_015_2517",298880,"Stretch",3946,3848,3653,3074,2492,1024,570,136,68,34,10,2,1,-50,200,2398,"R5",3029.10602910603
"2399","001_015_2518",298892,"Stretch",3897,3794,3601,3053,2443,1021,558,133,63,35,9,1,1,-50,200,2399,"R5",3741.17026884555
"2400","001_015_2519",298898,"Stretch",3912,3794,3592,3065,2445,1008,553,133,67,33,10,2,1,-50,200,2400,"R5",3741.17026884555
"2401","001_015_2520",298903,"Stretch",3919,3784,3587,3048,2448,1017,563,136,67,33,10,1,1,-50,200,2401,"R5",3875.26427061311
"2402","001_015_2521",298917,"Stretch",3945,3848,3603,3054,2465,1032,563,136,69,34,10,2,1,-50,200,2402,"R5",3029.10602910603
"2403","001_015_2522",298924,"Stretch",3885,3771,3568,3027,2449,1011,551,135,69,33,10,1,1,-50,200,2403,"R5",4050.6496950411
"2404","001_015_2523",298932,"Stretch",3913,3807,3603,3037,2455,1022,559,136,68,34,10,3,1,-50,200,2404,"R5",3567.90123456791
"2405","001_015_2524",298942,"Stretch",3927,3824,3600,3063,2459,1023,563,135,68,34,9,2,2,-50,200,2405,"R5",3343.09623430962
"2406","001_015_2525",298947,"Stretch",3920,3796,3590,3052,2451,1022,560,132,62,37,10,2,1,-50,200,2406,"R5",3714.43624868282
"2407","001_015_2526",298952,"Stretch",3937,3775,3588,3041,2450,1014,557,135,66,33,10,1,3,-50,200,2407,"R5",3996.55629139073
"2408","001_015_2527",298958,"Stretch",3902,3820,3589,3046,2456,1024,555,134,67,34,10,2,1,-50,200,2408,"R5",3395.81151832461
"2409","001_015_2528",298962,"Stretch",3873,3814,3556,3058,2438,1017,558,135,67,32,11,2,1,-50,200,2409,"R5",3475.09176717357
"2410","001_015_2529",298967,"Stretch",3914,3765,3602,3049,2446,1016,557,134,67,34,10,2,1,-50,200,2410,"R5",4132.00531208499
"2411","001_015_2530",298979,"Stretch",3924,3792,3595,3054,2444,1021,559,135,67,34,11,2,3,-50,200,2411,"R5",3767.93248945149
"2412","001_015_2531",298991,"Stretch",3922,3841,3594,3063,2472,1025,558,135,67,37,10,2,2,-50,200,2412,"R5",3120.28117677688
"2413","001_015_2532",298997,"Stretch",3898,3801,3592,3048,2447,1022,557,134,67,34,10,2,1,-50,200,2413,"R5",3647.7242830834
"2414","001_015_2533",299004,"Stretch",3918,3806,3596,3050,2456,1025,565,137,66,34,10,3,3,-50,200,2414,"R5",3581.18759852864
"2415","001_015_2534",299009,"Stretch",3912,3808,3600,3076,2470,1027,565,136,68,33,10,2,1,-50,200,2415,"R5",3554.6218487395
"2416","001_015_2535",299017,"Stretch",3917,3808,3603,3060,2466,1021,570,135,67,34,10,1,1,-50,200,2416,"R5",3554.6218487395
